,x,y,class
103,-0.5983728760946394,-0.3299572468990066,2
104,0.2120677305233552,0.9202927335622018,1
105,-0.19105625660494774,-0.7759096385756633,2
106,-0.797083387615177,-0.6869169623000029,2
107,0.691046196062245,-0.009525008783263855,0
108,0.7202982819657977,0.8873835536810563,1
109,-0.08341759232220913,-0.5628342778980866,2
110,-0.40261648221006535,-0.5797635389811981,2
111,-0.824157294956823,-0.02250832058733793,2
112,0.7135519709495395,-0.4717906605376251,0
113,0.4414299234521291,-0.34255375520774173,0
114,0.49506391894674023,0.2655281708477622,0
115,-0.8142989949934494,0.9770094802083521,2
116,-0.23499614899843155,0.17715014886337016,1
117,-0.8067431846221503,-0.4379471262496562,2
118,-0.5255597684293772,-0.20718588075467131,2
119,0.3320240855928586,0.6089611462240762,1
120,-0.529919219602705,0.8029293151787504,2
121,-0.4037412155797807,0.46684349517547835,1
122,-0.11810970127891929,-0.7943628462296562,2
123,0.4760865664018878,0.45052108982772576,1
124,0.5832404319555996,0.07607802867212979,0
125,-0.2844137198750064,0.18077857753655005,1
126,-0.7992026478380686,0.30687435644808203,2
127,0.8961867457893742,-0.2928389388925129,0
128,-0.41591816457429776,0.5685578764568568,1
129,-0.2536582572227495,0.1968030334935828,1
130,-0.04575197033150306,0.3136010111624276,1
131,0.5900663366549898,-0.21967786122714164,0
132,0.30307294988049915,0.6514105420195822,1
133,0.23580652759589607,-0.9815380499564343,0
134,-0.36362546150114855,-0.7353672250158491,2
135,-0.16007828392898188,-0.9980682289960099,2
136,-0.3387569270077901,-0.37946923319351455,2
137,-0.644168332810916,0.09141121691423534,2
138,-0.6207992624978936,-0.267808211072468,2
139,0.16765097413594024,0.3961487592189054,1
140,-0.17074913402542832,-0.6133566105551657,2
141,0.2946300963084598,0.26815988844180083,0
142,-0.43393834750562726,-0.5101863332069712,2
143,-0.10058576852027902,-0.9389936493312597,2
144,-0.9876498153281448,-0.10997746047955917,2
145,0.6478187242077444,-0.21033220224344,0
146,-0.9879895748201859,0.22472123615351214,2
147,-0.7953493392900175,-0.46599152495051677,2
148,-0.8811016811788962,-0.729814186374907,2
149,-0.38385192952425157,0.10931249349116984,1
150,-0.6334531556365369,-0.6300763630223393,2
151,-0.19502451797432133,-0.8324203784976242,2
152,0.5144780198787076,0.9809386225653078,1
153,0.1394761517433875,-0.7677161152969475,0
154,-0.5622408090716521,-0.6984321641923019,2
155,0.06867378309144978,-0.27565688596482374,0
156,-0.3858111469183712,-0.6235176262536404,2
157,0.962487466890186,-0.8792588631591481,0
158,0.7618301470928839,-0.4235036729216469,0
159,-0.192334699349693,0.626405225113354,1
160,0.3859165346838323,0.7063948346032566,1
161,-0.07698767229467943,-0.5030751477475303,2
162,0.18307079230744686,-0.7945117426238583,0
163,0.7619343966291057,-0.9278560162876937,0
164,0.29782537009140736,0.37913334399406007,1
165,0.605658321002651,0.7349595394152152,1
166,-0.5119648274775936,-0.4567576721337372,2
167,0.3118379099496349,0.12297762802694417,0
168,-0.28854479596845917,0.6915200714618414,1
169,-0.9542315911766077,-0.36378344227282,2
170,-0.005000788597392074,-0.3103451612497237,2
171,-0.2721850920566086,0.41371175947858163,1
172,0.3540164323350536,-0.4248622721016031,0
173,-0.7475620164801785,0.947769715763428,2
174,-0.5572012153683178,0.2897854242387942,1
175,-0.7514441662521266,0.5470065036240925,2
176,-0.08051342429455756,0.772408306828969,1
177,0.6178170739439874,0.7625698021909789,1
178,-0.45796067324264894,-0.8692391045658153,2
179,0.08053271221640734,-0.94341872341295,0
180,0.7374709342195372,-0.8478723859332061,0
181,0.0738418112426976,-0.6516510658347193,0
182,0.7505562038460463,-0.9135141601950905,0
183,0.5950151855387439,0.7424230245115752,1
184,0.7729496441093091,0.9728763481452677,1
185,-0.9771767916316665,-0.971889142407687,2
186,-0.4536540550064453,0.6760584729577951,1
187,-0.29337631387501917,0.47600843039962987,1
188,-0.7283883689694407,0.21705989701068315,2
189,0.20494925841769207,0.3990958260584564,1
190,-0.2158269309558459,0.8853207852869054,1
191,0.026843338790830916,-0.9181135133849335,0
192,0.7013640561986545,0.9043554093217945,1
193,-0.7044269376333081,0.7814425658339292,2
194,0.6325341015598286,-0.3207986189736266,0
195,-0.10285035651450743,-0.41731434296577724,2
196,0.458704278168648,0.7150717342200742,1
197,0.3578264930285918,-0.319661083734217,0
198,-0.3867583091947838,0.7646980424727622,1
199,-0.19758219530363239,0.22849517435716238,1
200,0.34642729807708994,0.8684810685990877,1
201,0.8401595828280033,-0.6903538762691047,0
202,-0.10276170925618361,-0.34031017875500125,2
203,0.7634523883716664,0.8658385303616687,1
204,-0.9650800255033153,-0.6166164729681702,2
205,0.9440211755717645,0.5327855199213483,1
206,0.4409037902795452,-0.7063801665527064,0
207,0.8515314693135214,0.6388544786761242,1
208,0.48903996130507144,-0.3372367692777973,0
209,-0.6263808294975514,-0.375235413345884,2
210,-0.18128734044478437,0.9655826439339847,1
211,0.9684391312117113,-0.5602005719257872,0
212,-0.3607068154596807,0.7142894293912271,1
213,0.7012547739316701,0.6552781115768018,1
214,-0.06685215961335964,0.8473516513195256,1
215,0.5154682258326511,0.08851604068582183,0
216,-0.20145057046791603,-0.39998948267746987,2
217,0.40144237729223603,0.19514700760014947,0
218,-0.8303364827019066,-0.9266915910703226,2
219,-0.6689898587351374,-0.3023390736334895,2
220,0.1993377383060078,-0.18191054026731013,0
221,-0.8767846653142982,0.2517558528808991,2
222,0.7300811417473464,-0.1633549319953439,0
223,0.9359510783522056,0.42264940364952475,1
224,0.9913710298080254,-0.6605246808048041,0
225,-0.4036253356782788,0.8127231532635367,1
226,-0.4765059841239896,-0.49898688336886865,2
227,-0.7752215653687823,-0.2266179603372499,2
228,0.665387375156648,0.7197967724715838,1
229,0.6561362208298637,0.8650606108197596,1
230,0.5460840281220233,-0.07805641557365588,0
231,-0.5236958000017332,0.40165386540528647,1
232,-0.5383990178287112,-0.3675113644285752,2
233,-0.5131008133544547,-0.005146156178903316,1
234,-0.9929278481658127,0.901395399283171,2
235,0.27597711266504676,-0.014794663034191705,0
236,0.9461548029425363,0.030216984343397514,0
237,-0.0403715278969537,0.6855131793941149,1
238,0.36223355463980783,-0.8574243765667408,0
239,-0.766969334598118,0.8154691238243197,2
240,0.10320909410441408,0.051816571388510715,0
241,-0.36454183339715374,0.6077064176096335,1
242,-0.8982085144858549,-0.3455038115158156,2
243,0.3615747392635931,-0.9917036446711596,0
244,0.5168212347926454,0.45786115845521524,1
245,0.47881362388323057,-0.39421825801836874,0
246,0.11025784741933209,-0.24432925924622148,0
247,-0.809676868657996,-0.2955372787464207,2
248,0.1271371605559578,-0.36811573555720256,0
249,0.638736998300706,-0.9950680861789826,0
250,-0.2458924143074334,0.9126250079281027,1
251,0.4700418896046807,-0.2493094561186318,0
252,-0.6158492972379597,-0.24029735044708989,2
253,0.2509159736744668,0.9196190012226256,1
254,0.5105042016030827,0.23063034454409043,0
255,0.5976670093688927,-0.4885340614802766,0
256,-0.9978239001075146,-0.7815629248551538,2
257,-0.2383284001076751,-0.7776477204098969,2
258,-0.3616764292453063,-0.8062693704443787,2
259,-0.6152993664802777,0.18549420256345625,2
260,0.07768165531928474,-0.14472335140988563,0
261,-0.6923106989485888,0.57325811640005,2
262,-0.45650262009774484,0.9561873599118457,2
263,-0.6108515613788601,-0.7462424908273634,2
264,-0.7792834677430632,0.8194795143791508,2
265,-0.5941522596825403,0.5376541325662905,2
266,-0.8909664034784002,-0.4686029758835804,2
267,-0.016612991820172163,0.8118160003067768,1
268,0.351949133555743,0.5478753416506542,1
269,-0.6536287715287271,-0.34682911344629325,2
270,-0.8216099254326275,-0.7898081068283368,2
271,-0.5962067669784935,0.26724671967046887,1
272,0.8253821751415737,-0.2312180608743493,0
273,0.02780797863278337,0.14017954607576877,0
274,-0.9531334073199024,0.12002143379412006,2
275,0.9787481085544664,-0.36219597300796486,0
276,-0.2503417836066568,0.7964762603738818,1
277,0.4440043618791025,0.9047907771289041,1
278,0.36165553231011216,0.337628602206512,0
279,0.5316885845950251,0.6309484951320287,1
280,-0.7101148652335266,0.5080146210490877,2
281,-0.8530520439935254,-0.09411311702411906,2
282,0.9335321028511944,-0.03448263032953168,0
283,0.7972162101394239,0.36687774918073085,1
284,-0.2710959027785834,-0.5343834687569999,2
285,-0.5420339414771824,-0.8530095440432401,2
286,0.5829131051004216,-0.5950109332981351,0
287,-0.500836049763063,-0.33255962760375213,2
288,0.8015760823204443,-0.802503995698073,0
289,0.7132056771723149,0.3885685253545581,1
290,0.6346935137025985,-0.14033392734669675,0
291,0.8543592657931044,-0.7600806353677246,0
292,0.30543249025622626,-0.58127171405314,0
293,-0.36076061977488366,0.4500278322120744,1
294,-0.9159933269058149,0.44554639028119153,2
295,0.5805488694650983,-0.2641613485351269,0
296,-0.2790022232778338,-0.45264716722191856,2
297,0.5618725061268416,-0.3844025629674134,0
298,-0.6180054835817681,0.9265677919086861,2
299,-0.3385335227900376,-0.4784561082023054,2
300,0.319400149012097,0.6854243312079158,1
301,-0.7323258774330222,0.7989726619413282,2
302,0.20758673920021278,-0.4250362186593727,0
303,0.6041634976006233,0.7319784529981095,1
304,0.5322568636241467,0.729017079702982,1
305,0.20068617537150923,-0.6701350540415538,0
306,0.007626709623608055,0.4372931489114119,1
307,0.05134141383615347,0.9642112597867681,1
308,-0.19594347353470878,-0.8608898915161988,2
309,0.5232245538356324,-0.24291951240328147,0
310,0.44977556766177357,-0.3162244532383649,0
311,0.4030569061384638,0.03106054221530391,0
312,0.4611294240607794,-0.7791531539904684,0
313,0.12264669314704252,-0.2335766373505074,0
314,-0.536354902574893,-0.8712624056417281,2
315,-0.7129631177207051,-0.9769765280843365,2
316,0.188510633392042,0.031007875171817707,0
317,-0.8955718431017249,-0.24503256339062368,2
318,0.9798173233007865,0.25695626103825997,1
319,0.7752888948191751,0.3027302128698836,1
320,-0.42707680823345406,-0.9522020621163964,2
321,0.8512554667535014,0.7016789316743248,1
322,0.38883007391569113,-0.15548412138962417,0
323,-0.7264743178543285,-0.5962299179337293,2
324,-0.5418274455516989,-0.08526343029549778,2
325,-0.9116338950651096,0.3678747157104809,2
326,-0.07107425761535367,-0.20277456958163573,1
327,0.8352737093138829,-0.05120101383851087,0
328,0.7730447035677965,-0.9152704972585665,0
329,-0.2747605788124827,-0.48143913847464614,2
330,-0.9087665454595164,0.295952409005013,2
331,0.061845814136728496,-0.0241692410397174,0
332,0.889335712507563,-0.19431654639508866,0
333,0.020664000921135687,0.7091213070788958,1
334,-0.42657089454838343,-0.536619294702565,2
335,0.19584168751521736,-0.5225347720846248,0
336,-0.7489028643527816,-0.7709026359532635,2
337,-0.3529406979680152,-0.2561068487808396,2
338,-0.17626588429547477,-0.8964122917778218,2
339,0.20148132657271658,0.5605445857359018,1
340,0.4465092903143399,0.03196757011381517,0
341,-0.4987624528176189,0.3864438742091376,1
342,-0.03429502073668829,-0.7301362826108434,2
343,-0.15061118500022466,-0.9977230404596851,2
344,-0.4345293483673623,0.9769065051773919,2
345,0.9283999713858659,-0.2628647491011677,0
346,0.3635944889312235,-0.2625792251622891,0
347,0.5727844329745667,-0.8795927095101234,0
348,0.5214598263999286,-0.6135916412974177,0
349,0.4343935336077238,-0.22357170923691816,0
350,0.11155396251135845,-0.8824078127126219,0
351,0.19563938111773574,0.5558563356907943,1
352,-0.1611944024604277,-0.42771740340467707,2
353,-0.09078450341088354,0.026042676067863462,0
354,0.6057087192835455,-0.5970354646653859,0
355,0.30349811859357684,-0.3486465699034277,0
356,0.9528075635733407,-0.8445277983742403,0
357,0.9134782273651071,0.7727555027335419,1
358,-0.8814110426967552,0.26740169108667705,2
359,-0.5906304738141419,-0.4648882288747637,2
360,0.9923499422029864,-0.9656675252851651,0
361,0.004025729730084548,0.042339509852749556,0
362,-0.8268201202481872,0.3580617561309496,2
363,-0.48970306978776473,-0.5062983927369553,2
364,0.011630960277475379,0.8653281801310062,1
365,0.6852143686269103,0.2674944252409458,0
366,-0.3697191058209191,-0.880118836061647,2
367,-0.6182422516604034,0.4902682421733569,2
368,-0.8293177209230979,0.09566986610037542,2
369,0.16325215433384554,0.7298153773262812,1
370,-0.16619839407973078,-0.7733525109616369,2
371,0.06842387976442602,0.38319905243677876,1
372,0.9516538547329061,0.886475822984726,1
373,0.5660355777504297,0.9371007938214404,1
374,-0.7234591527386756,-0.6605893698844454,2
375,-0.871237140897303,-0.8540513592548531,2
376,0.2207888938856031,0.18986688812494623,0
377,0.0972309492914649,-0.3378174057757003,0
378,0.811169284106593,0.6567184282296673,1
379,0.5559941912972693,0.9340736788527173,1
380,0.050955870705426884,-0.6951728423457388,0
381,0.982956769174785,0.4424711418494857,1
382,0.09939102687311441,-0.0637328576912594,0
383,0.017112697570338595,0.6980780176815121,1
384,-0.2746135330561638,0.25390789302086375,1
385,0.8183558296649721,0.6406143402951096,1
386,-0.8195399905606343,-0.3480718571518404,2
387,-0.12267869371937593,0.44308633480118115,1
388,0.7495653954956064,-0.5719839796207078,0
389,-0.18590272141800618,0.9399021785933734,1
390,0.2157493136701293,0.12338396866497281,0
391,0.9727166886274389,-0.027787727438603495,0
392,-0.9335592175032531,-0.9980769717498441,2
393,0.3591575864377154,0.358735781247463,0
394,-0.16344734707092612,-0.6580956148911682,2
395,0.11103950962696496,-0.9870723669385452,0
396,-0.16514376238058512,0.9435120122907336,1
397,0.09459702670370419,0.7977651680339695,1
398,0.6504719792299887,-0.8097095548999865,0
399,-0.1992541370872482,-0.6802070997308836,2
400,0.25842158757275846,0.43009660619701956,1
401,-0.998289548763484,-0.5506109348477238,2
402,-0.8872969253026773,0.3069304769732048,2
403,0.1485477737021711,-0.963902215125732,0
404,-0.22666292676935476,-0.36653284544487486,2
405,0.27496344245796633,0.896056987527711,1
406,0.9773360952469105,0.8778134858227029,1
407,0.07597281338582304,0.3771565356917531,1
408,0.8899200877680524,-0.7539542882073814,0
409,0.8927792071965667,-0.9740508730712194,0
410,0.00908883635539828,0.5837844969251573,1
411,-0.6645140533144586,-0.19350554808116088,2
412,-0.23992288433303247,0.299671900351642,1
413,-0.0764317755505737,-0.29259343819082034,1
414,-0.4290237189721656,-0.927145208062025,2
415,0.9482223606080722,0.8196075400059434,1
416,-0.19767866238748952,-0.5432847523213282,2
417,-0.7457212765081777,-0.6150515778949839,2
418,0.10909350796073482,-0.2994765092268433,0
419,-0.0005110509325944501,0.24847603230368348,0
420,-0.3514109801686157,-0.36971786049079003,2
421,0.16316586057181295,0.6838132194489269,1
422,0.7415917972903733,-0.7739376672207433,0
423,0.1275710553221193,0.7172540832644211,1
424,-0.1507252638829925,-0.5755132588344515,2
425,-0.47533744953087287,0.1605923030315821,1
426,-0.9589850772709672,-0.7273594974646191,2
427,0.19215082309692047,0.151628155705854,0
428,0.47463931124767417,0.40143867406832906,1
429,-0.9715538874904872,-0.1270793893455839,2
430,-0.21544872608055607,-0.33174168371454743,2
431,-0.3943767667825018,0.07117518883112087,1
432,0.9431673048470197,-0.9809494361712585,0
433,-0.6489656667260133,0.4395042961459087,2
434,0.040143223801805156,0.3990012039685569,1
435,0.8647354736179581,-0.4316394205481255,0
436,0.9158570703781258,0.6589599475020645,1
437,-0.15316694190300928,-0.5299666989097331,2
438,0.5199060819989495,0.3680417324266905,1
439,-0.2560591038484854,-0.8347579196190398,2
440,-0.5410631936694633,-0.5302150941621155,2
441,0.31346244743732543,0.6486789695957942,1
442,-0.45157229244787445,-0.5297593244454964,2
443,0.7339663015009265,0.6282691436121898,1
444,-0.9725057015458761,-0.4280854360112363,2
445,0.5569838527610376,-0.8960832493303293,0
446,0.3584911567091751,0.41384066688605675,1
447,0.17957243319263375,-0.5585087626772705,0
448,0.6495503006578625,-0.6088231486115346,0
449,-0.873925317867001,0.5099102909379036,2
450,0.368038809581256,-0.31223203077729283,0
451,-0.03842624372918648,-0.3850525189876351,2
452,0.7740963624753903,-0.7989664751411223,0
453,-0.547344931382193,-0.8865591845667111,2
454,-0.986129723841164,0.1390849353675284,2
455,0.8583310349985929,-0.20813710013725284,0
456,-0.8064606213073099,-0.7877924108375464,2
457,-0.30451898544877704,-0.23852010412165278,1
458,0.2613523804253759,-0.8439660250456535,0
459,0.052727352782635704,0.9492737357150548,1
460,0.3188342087185309,0.8296068477668244,1
461,0.0877421034651113,0.9090175316379692,1
462,0.31873131976124325,0.10935586067585944,0
463,-0.676503359927738,0.3927004036905023,2
464,0.5838011380843263,0.36375679637165076,1
465,0.27048425478605115,-0.30433995462912006,0
466,-0.5741447300215109,-0.6573718540175841,2
467,-0.878931737897837,-0.1571073804360898,2
468,-0.874107375723164,0.5685748110184169,2
469,-0.12334478922162301,0.5800238883988417,1
470,0.44378135083324255,-0.9391818567572074,0
471,0.008587275443179629,0.8153489000732242,1
472,-0.807464580412851,0.18212383053011935,2
473,0.873622011868899,0.814253054841032,1
474,0.35221019040083174,0.7023546035319029,1
475,0.16240017177641358,-0.4076262945009485,0
476,-0.0350816638751816,-0.8334693483760368,2
477,0.28260622123998497,-0.6860305575642813,0
478,-0.059126200234359313,0.29508598753214266,1
479,0.3380848121851502,0.8027876697401672,1
480,0.5772359038585232,0.8106362328217867,1
481,-0.8840655360656496,0.9382034197010176,2
482,0.6537978342395012,0.315724799327473,1
483,-0.9337184325419481,-0.4044505984763298,2
484,0.03052678056456116,-0.006535876340606717,0
485,-0.8594449036595946,-0.3461044652448284,2
486,0.7423350003511849,-0.8286770021407687,0
487,-0.10354911360660214,0.13130840675996405,0
488,0.9706461193299744,0.3655896654251343,1
489,-0.5769052801622793,-0.4707714736918728,2
490,0.14584597833373625,-0.34830515647875115,0
491,0.33870260457852197,0.7208690606822515,1
492,-0.6671064933532035,0.6669563884183938,2
493,0.48462218065066703,0.6725207384665038,1
494,-0.014220591250242583,0.8871964719762353,1
495,-0.29219671622568344,0.10713882196539022,1
496,0.21389349903056307,0.08589908611805105,0
497,0.05248227490800314,0.32594218805364744,1
498,-0.6908310431520803,0.7155377936837769,2
499,0.18148712180008836,-0.06759797281190598,0
500,-0.9269185987798483,-0.49403437644931314,2
501,0.10767784359978307,0.9072283595346501,1
502,-0.3409199725228041,0.137987820743591,1
503,-0.8752316676905647,-0.8319962886695738,2
504,-0.38428012979585485,-0.10350849371939098,1
505,-0.29941967409899983,0.09801509178605995,1
506,0.4012679567819494,-0.1841810353233358,0
507,0.5507664508787922,-0.496262891860856,0
508,0.5749370236729859,-0.7202015512023893,0
509,-0.33608851967169096,-0.34301845530613345,2
510,-0.6014362563062019,0.5205299017944621,2
511,0.12012900314775125,-0.5959965168986929,0
512,-0.9388699413899163,-0.2689631354001146,2
513,-0.8006719735738311,0.6276432917402782,2
514,0.41952618319901264,-0.8756142989064156,0
515,-0.8129295345072086,0.22010658891547022,2
516,-0.14498127167753025,-0.32180411789566626,1
517,0.4393065450367304,0.7048046373112311,1
518,-0.7800381956805044,0.9653377971655981,2
519,-0.8103626042040195,0.5945311104542298,2
520,-0.45077135285282854,0.7875520513859754,2
521,0.19381049805569578,-0.9699669339122049,0
522,0.8161668751616424,-0.06417394054777555,0
523,-0.7950991402684404,0.31554626980777034,2
524,-0.13450579692267042,0.17892891055897903,1
525,-0.901478508269158,0.3197757797488397,2
526,-0.3471318037865464,0.5337860362880299,1
527,-0.2823062674356716,0.43975941667794993,1
528,0.38899369584779075,-0.9043003825100753,0
529,0.6598431766353673,0.8486672531409607,1
530,-0.5368337597587416,-0.6835980564856111,2
531,-0.6458094804291422,-0.5691376557041742,2
532,-0.4713491366400303,-0.1736507249882276,2
533,-0.3595636155219175,0.8878176019434945,1
534,0.14709588893767286,0.19188677506245416,0
535,0.8174664227820222,-0.12956083838765492,0
536,0.22774842312591384,-0.8365100693492142,0
537,0.9255731302652039,0.419191104608216,1
538,0.722056185393712,0.7715398233167976,1
539,0.8227338385788904,0.07442131897970862,0
540,-0.13505692780165138,0.35532569789813684,1
541,-0.016608278387201737,-0.795066248427583,2
542,-0.7016942056193713,-0.7220829883835425,2
543,0.1277904106854298,-0.9337493355815573,0
544,0.10484161515123616,0.7769574824943491,1
545,-0.7638256882830906,-0.7857968935372976,2
546,0.3508205813507265,0.8899985031649676,1
547,0.7254841252590893,-0.6331469604593828,0
548,0.7831651616232533,-0.9867086183980793,0
549,0.26632294984648086,0.6708509109932617,1
550,-0.21632805591576162,-0.3730681301466625,2
551,-0.6716178081657421,0.5823827054613114,2
552,-0.746109013484057,0.08316518800808077,2
553,0.8680107347789097,-0.17706247394354951,0
554,-0.9684095256884365,0.06969172152164624,2
555,-0.5881702474438087,-0.7822965871964127,2
556,-0.04472749863895811,-0.6600347614824195,2
557,0.8967434695885292,0.15761484887638635,0
558,0.4236028797712354,-0.9781341737497894,0
559,0.1479667855196862,0.4280929604842087,1
560,-0.6865675653331955,-0.596309044005177,2
561,0.7298905127900076,-0.048930327124191195,0
562,0.3180187355152779,0.7337681496281545,1
563,0.27063746414570383,-0.6019327324275169,0
564,0.8081555062003984,0.7487144277040592,1
565,-0.8335959265274018,0.5527528099965913,2
566,-0.3509005009468732,0.6104083874465563,1
567,0.5328008520114624,-0.05397007555260878,0
568,-0.5775670791824056,-0.14339659821915737,2
569,0.5460386395168912,-0.021220426726402408,0
570,-0.049462197767362326,-0.7852246193120996,2
571,-0.7541866201722196,0.4574761405832209,2
572,-0.7775538989491217,-0.6314276335232369,2
573,-0.6776018157384116,0.6604125652719713,2
574,0.061095965234746884,0.7329324790711941,1
575,0.915069897020705,0.3980483577031788,1
576,0.009386726283534598,0.5317576568798734,1
577,0.3407260416559032,0.24287288531717557,0
578,-0.45831516688833707,-0.30250263318674236,2
579,0.6692646137635532,0.029165769372744507,0
580,-0.21231458510486334,0.02241242243681301,1
581,-0.5303917163228797,0.48062869557104065,1
582,0.8153368311686631,0.1888082888707884,0
583,-0.810480960677509,-0.45574465214947546,2
584,-0.9683310690939454,0.7349028451187788,2
585,0.3910449679184827,0.16395895241638747,0
586,0.4385574327640787,-0.6106647550888605,0
587,-0.030540210898677242,-0.9523517816151527,2
588,-0.5102476108805662,0.8159569566062037,2
589,-0.5356312575686807,-0.15777401448787656,2
590,0.3799869986159941,0.9550239588502168,1
591,-0.884618766184481,-0.6298291826420944,2
592,0.7502068381503529,0.7268614250411074,1
593,-0.18914252157923564,0.22695415361896482,1
594,-0.4539611774646794,-0.9542388417962154,2
595,-0.2232511211002817,-0.7008234972119994,2
596,0.8271563718344019,0.591962420066818,1
597,0.3543581272325856,0.1540845118026763,0
598,-0.24606415872036874,-0.08310243411367971,1
599,0.7814674434984876,0.6248516233136607,1
600,-0.5312259356130048,0.40950722764355013,1
601,0.6481375844879846,0.7235099462876863,1
602,-0.9135055519343369,0.6026561794755597,2
603,0.5321693777222704,-0.3834963573430853,0
604,0.2019251912171725,-0.747053109749607,0
605,0.4504770929667348,-0.7250789827088835,0
606,-0.3876899792548376,-0.02183887232187737,1
607,-0.051625677450524966,-0.7166322691045532,2
608,0.228990127036497,0.5290810795152204,1
609,0.06230305656586568,-0.30752042899233717,0
610,-0.3526932952136728,-0.9837400997396113,2
